time_of_info,count_to_r,count_to_l,count_to_b,count_to_t,count_stuck_middle,count_stuck_to_r,count_stuck_to_l,count_stuck_to_b,count_stuck_to_t,is_jam_next_l,is_jam_next_r,is_jam_next_t,is_jam_next_b,is_green_horizontal,is_green_vertical,y
6760,1,0,2,9,0,0,0,0,0,0,0,0,0,1,0,1
6760,12,1,5,0,0,0,0,0,0,0,0,0,0,1,0,2
6770,1,12,0,1,0,0,0,0,0,0,0,0,0,0,1,2
6770,0,3,14,3,0,0,0,0,0,0,0,0,0,0,1,1
6770,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,2
6770,1,0,2,8,0,0,0,0,0,0,0,0,0,0,1,1
6770,12,2,3,0,0,0,0,0,0,0,0,0,0,0,1,2
6780,2,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2
6780,0,4,14,2,0,0,0,0,0,0,0,0,0,0,1,1
6780,1,3,5,1,0,0,0,0,0,0,0,0,0,0,1,1
6780,1,0,1,9,0,0,0,0,0,0,0,0,0,0,1,1
6780,14,4,2,0,0,0,0,0,0,0,0,0,0,0,1,2
6790,1,14,0,3,0,0,0,0,0,0,0,0,0,1,0,2
6790,0,4,13,1,0,0,0,0,0,0,0,0,0,1,0,1
6790,1,3,3,2,0,0,0,0,0,0,0,0,0,1,0,1
6790,1,0,1,9,0,0,0,0,0,0,0,0,0,1,0,1
6790,14,2,3,0,0,0,0,0,0,0,0,0,0,1,0,2
6800,1,13,0,3,0,0,0,0,0,0,0,0,0,1,0,2
6800,0,1,14,2,0,0,0,0,0,0,0,0,0,1,0,1
6800,2,1,3,2,0,0,0,0,0,0,0,0,0,1,0,1
6800,1,0,1,10,0,0,0,0,0,0,0,0,0,1,0,1
6800,14,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2
6810,1,13,0,3,0,0,0,0,0,0,0,0,0,0,1,2
6810,0,1,14,1,0,0,0,0,0,0,0,0,0,0,1,1
6810,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2
6810,1,0,1,10,0,0,0,0,0,0,0,0,0,0,1,1
6810,13,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2
6820,2,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2
6820,0,1,14,1,0,0,0,0,0,0,0,0,0,0,1,1
6820,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2
6820,1,0,1,10,0,0,0,0,0,0,0,0,0,0,1,1
6820,13,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
6830,4,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2
6830,0,2,13,3,0,0,0,0,0,0,0,0,0,0,1,1
6830,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2
6830,1,0,2,9,0,0,0,0,0,0,0,0,0,0,1,1
6830,13,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
6840,3,14,0,3,0,0,0,0,0,0,0,0,0,1,0,2
6840,0,1,13,1,0,0,0,0,0,0,0,0,0,1,0,1
6840,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
6840,1,0,3,9,0,0,0,0,0,0,0,0,0,1,0,1
6840,14,1,3,0,0,0,0,0,0,0,0,0,0,1,0,2
6850,2,14,0,3,0,0,0,0,0,0,0,0,0,1,0,2
6850,0,1,14,2,0,0,0,0,0,0,0,0,0,1,0,1
6850,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2
6850,1,0,1,10,0,0,0,0,0,0,0,0,0,1,0,1
6850,13,2,3,0,0,0,0,0,0,0,0,0,0,1,0,2
6860,1,13,0,2,0,0,0,0,0,0,0,0,0,0,1,2
6860,0,1,14,3,0,0,0,0,0,0,0,0,0,0,1,1
6860,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1
6860,1,0,1,10,0,0,0,0,0,0,0,0,0,0,1,1
6860,13,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2
6870,2,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2
6870,0,1,14,2,0,0,0,0,0,0,0,0,0,0,1,1
6870,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1
6870,1,0,2,9,0,0,0,0,0,0,0,0,0,0,1,1
6870,14,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
6880,1,14,0,2,0,0,0,0,0,0,0,0,0,1,0,2
6880,0,1,12,2,0,0,0,0,0,0,0,0,0,1,0,1
6880,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
6880,1,0,1,8,0,0,0,0,0,0,0,0,0,1,0,1
6880,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
6890,2,14,0,2,0,0,0,0,0,0,0,0,0,1,0,2
6890,0,1,13,3,0,0,0,0,0,0,0,0,0,1,0,1
6890,1,3,1,1,0,0,0,0,0,0,0,0,0,1,0,2
6890,1,0,1,8,0,0,0,0,0,0,0,0,0,1,0,1
6890,12,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2
6900,2,13,0,2,0,0,0,0,0,0,0,0,0,0,1,2
6900,0,1,14,3,0,0,0,0,0,0,0,0,0,0,1,1
6900,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2
6900,1,0,2,9,0,0,0,0,0,0,0,0,0,0,1,1
6900,10,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2
6910,3,13,0,2,0,0,0,0,0,0,0,0,0,0,1,2
6910,0,1,13,5,0,0,0,0,0,0,0,0,0,0,1,1
6910,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
6910,1,0,2,9,0,0,0,0,0,0,0,0,0,0,1,1
6910,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
6920,5,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2
6920,0,1,9,2,0,0,0,0,0,0,0,0,0,0,1,1
6920,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,1
6920,1,0,3,8,0,0,0,0,0,0,0,0,0,0,1,1
6920,14,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
6930,3,14,0,3,0,0,0,0,0,0,0,0,0,1,0,2
6930,0,1,11,3,0,0,0,0,0,0,0,0,0,1,0,1
6930,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1
6930,1,0,3,8,0,0,0,0,0,0,0,0,0,1,0,1
6930,14,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2
6940,1,14,0,3,0,0,0,0,0,0,0,0,0,1,0,2
6940,0,1,14,4,0,0,0,0,0,0,0,0,0,1,0,1
6940,2,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1
6940,1,0,5,8,0,0,0,0,0,0,0,0,0,1,0,1
6940,14,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2
6950,1,13,0,2,0,0,0,0,0,0,0,0,0,0,1,2
6950,0,1,14,2,0,0,0,0,0,0,0,0,0,0,1,1
6950,5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2
6950,1,0,3,9,0,0,0,0,0,0,0,0,0,0,1,1
6950,13,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2
6960,1,13,0,1,0,0,0,0,0,0,0,0,0,0,1,2
6960,0,1,13,1,0,0,0,0,0,0,0,0,0,0,1,1
6960,5,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2
6960,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1,1
6960,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
6970,4,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2
6970,0,1,11,1,0,0,0,0,0,0,0,0,0,1,0,1
6970,5,2,2,1,0,0,0,0,0,0,0,0,0,1,0,2
6970,1,0,3,9,0,0,0,0,0,0,0,0,0,1,0,1
6970,14,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2
6980,1,13,0,4,0,0,0,0,0,0,0,0,0,1,0,2
6980,0,1,13,2,0,0,0,0,0,0,0,0,0,1,0,1
6980,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,2
6980,1,0,3,10,0,0,0,0,0,0,0,0,0,1,0,1
6980,14,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
6990,1,9,0,4,0,0,0,0,0,0,0,0,0,1,0,2
6990,0,1,14,5,0,0,0,0,0,0,0,0,0,1,0,1
6990,2,2,2,1,0,0,0,0,0,0,0,0,0,1,0,2
6990,1,0,3,10,0,0,0,0,0,0,0,0,0,1,0,1
6990,12,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
7000,2,11,0,2,0,0,0,0,0,0,0,0,0,0,1,2
7000,0,2,14,2,0,0,0,0,0,0,0,0,0,0,1,1
7000,2,2,3,1,0,0,0,0,0,0,0,0,0,0,1,1
7000,2,0,1,11,0,0,0,0,0,0,0,0,0,0,1,1
7000,12,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2
7010,3,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7010,0,2,14,1,0,0,0,0,0,0,0,0,0,0,1,1
7010,2,2,4,1,0,0,0,0,0,0,0,0,0,0,1,1
7010,4,0,1,11,0,0,0,0,0,0,0,0,0,0,1,1
7010,14,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7020,1,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2
7020,0,1,13,1,0,0,0,0,0,0,0,0,0,1,0,1
7020,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,1
7020,2,0,2,10,0,0,0,0,0,0,0,0,0,1,0,1
7020,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7030,1,11,0,1,0,0,0,0,0,0,0,0,0,1,0,2
7030,0,1,14,3,0,0,0,0,0,0,0,0,0,1,0,1
7030,2,4,2,1,0,0,0,0,0,0,0,0,0,1,0,2
7030,1,0,2,11,0,0,0,0,0,0,0,0,0,1,0,1
7030,12,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2
7040,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7040,0,2,14,3,0,0,0,0,0,0,0,0,0,0,1,1
7040,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2
7040,1,0,1,12,0,0,0,0,0,0,0,0,0,0,1,1
7040,11,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2
7050,1,13,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7050,0,2,14,1,0,0,0,0,0,0,0,0,0,0,1,1
7050,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2
7050,1,0,1,10,0,0,0,0,0,0,0,0,0,0,1,1
7050,13,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2
7060,3,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7060,0,2,13,1,0,0,0,0,0,0,0,0,0,0,1,1
7060,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2
7060,2,0,1,10,0,0,0,0,0,0,0,0,0,0,1,1
7060,14,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2
7070,2,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2
7070,0,2,13,1,0,0,0,0,0,0,0,0,0,1,0,1
7070,3,1,2,1,0,0,0,0,0,0,0,0,0,1,0,2
7070,2,0,1,11,0,0,0,0,0,0,0,0,0,1,0,1
7070,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7080,3,13,0,1,0,0,0,0,0,0,0,0,0,1,0,2
7080,0,1,14,2,0,0,0,0,0,0,0,0,0,1,0,1
7080,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1
7080,1,0,2,11,0,0,0,0,0,0,0,0,0,1,0,1
7080,14,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
7090,2,12,0,2,0,0,0,0,0,0,0,0,0,0,1,2
7090,0,1,14,4,0,0,0,0,0,0,0,0,0,0,1,1
7090,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1
7090,1,0,3,13,0,0,0,0,0,0,0,0,0,0,1,1
7090,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7100,2,13,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7100,0,2,11,1,0,0,0,0,0,0,0,0,0,0,1,1
7100,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2
7100,2,0,1,10,0,0,0,0,0,0,0,0,0,0,1,1
7100,14,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2
7110,3,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2
7110,0,2,11,1,0,0,0,0,0,0,0,0,0,1,0,1
7110,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2
7110,1,0,1,8,0,0,0,0,0,1,0,0,0,1,0,1
7110,13,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7120,1,14,0,2,0,0,0,0,0,0,0,0,0,1,0,2
7120,0,1,13,2,0,0,0,0,0,0,0,0,0,1,0,1
7120,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
7120,1,0,3,9,0,0,0,0,0,0,0,0,0,1,0,1
7120,13,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2
7130,1,13,0,2,0,0,0,0,0,0,0,0,0,0,1,2
7130,0,1,14,4,0,0,0,0,0,0,0,0,0,0,1,1
7130,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2
7130,1,0,4,11,0,0,0,0,0,0,0,0,0,0,1,1
7130,11,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2
7140,2,13,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7140,0,1,14,2,0,0,0,0,0,0,0,0,0,0,1,1
7140,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2
7140,1,0,1,10,0,0,0,0,0,0,0,0,0,0,1,1
7140,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7150,4,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7150,0,1,13,1,0,0,0,0,0,0,0,0,0,0,1,1
7150,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,2
7150,1,0,1,9,0,0,0,0,0,0,0,0,0,0,1,1
7150,13,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7160,1,14,0,3,0,0,0,0,0,0,0,0,0,1,0,2
7160,0,1,13,1,0,0,0,0,0,0,0,0,0,1,0,1
7160,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1
7160,1,0,2,8,0,0,0,0,0,0,0,0,0,1,0,1
7160,13,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
7170,2,14,0,4,0,0,0,0,0,0,0,0,0,1,0,2
7170,0,1,14,1,0,0,0,0,0,0,0,0,0,1,0,1
7170,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2
7170,1,0,3,9,0,0,0,0,0,0,0,0,0,1,0,1
7170,12,2,3,0,0,0,0,0,0,0,0,0,0,1,0,2
7180,1,13,0,2,0,0,0,0,0,0,0,0,1,0,1,2
7180,0,1,14,1,0,0,0,0,0,0,0,0,0,0,1,1
7180,1,3,1,3,0,0,0,1,0,0,0,0,0,0,1,1
7180,2,0,3,9,0,0,0,0,0,0,0,0,0,0,1,1
7180,12,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7190,2,14,0,2,0,0,0,0,0,0,0,0,0,0,1,2
7190,0,1,12,1,0,0,0,0,0,0,0,0,0,0,1,1
7190,1,2,2,3,0,0,0,0,0,0,0,0,0,0,1,1
7190,2,0,1,10,0,0,0,0,0,0,0,0,0,0,1,1
7190,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,2
7200,3,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2
7200,0,2,9,2,0,0,0,0,0,0,0,0,0,1,0,1
7200,1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,2
7200,3,0,1,9,0,0,0,0,0,0,0,0,0,1,0,1
7200,14,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7210,1,14,0,2,0,0,0,0,0,0,0,0,0,1,0,2
7210,0,1,12,2,0,0,0,0,0,0,0,0,0,1,0,1
7210,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1
7210,1,0,2,9,0,0,0,0,0,0,0,0,0,1,0,1
7210,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7220,1,13,0,2,0,0,0,0,0,0,0,0,0,1,0,2
7220,0,1,14,2,0,0,0,0,0,0,0,0,0,1,0,1
7220,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1
7220,1,0,4,9,0,0,0,0,0,0,0,0,0,1,0,1
7220,13,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
7230,1,13,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7230,0,1,11,1,0,0,0,0,0,0,0,0,0,0,1,1
7230,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2
7230,2,0,2,9,0,0,0,0,0,0,0,0,0,0,1,1
7230,13,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2
7240,1,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7240,0,1,10,2,0,0,0,0,0,0,0,0,0,0,1,1
7240,2,1,2,2,0,0,0,0,0,0,0,0,0,0,1,1
7240,2,0,1,8,0,0,0,0,0,0,0,0,0,0,1,1
7240,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7250,1,14,0,2,0,0,0,0,0,0,0,0,0,1,0,2
7250,0,1,12,3,0,0,0,0,0,0,0,0,0,1,0,1
7250,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2
7250,2,0,1,6,0,0,0,0,0,0,0,0,0,1,0,1
7250,14,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
7260,2,12,0,2,0,0,0,0,0,0,0,0,0,1,0,2
7260,0,2,14,6,0,0,0,0,0,0,0,0,0,1,0,1
7260,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2
7260,1,0,3,7,0,0,0,0,0,0,0,0,0,1,0,1
7260,14,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
7270,2,10,0,1,0,0,0,0,0,0,0,0,1,0,1,2
7270,0,2,14,6,0,0,0,0,0,0,0,0,0,0,1,1
7270,2,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1
7270,2,0,4,8,0,0,0,0,0,0,0,0,0,0,1,1
7270,13,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2
7280,2,13,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7280,0,2,14,3,0,0,0,0,0,0,0,0,0,0,1,1
7280,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2
7280,4,0,1,7,0,0,0,0,0,0,0,0,0,0,1,1
7280,13,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7290,2,14,0,2,0,0,0,0,0,0,0,0,0,0,1,2
7290,0,2,13,1,0,0,0,0,0,0,0,0,0,0,1,1
7290,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2
7290,4,0,1,6,0,0,0,0,0,0,0,0,0,0,1,1
7290,13,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7300,1,14,0,3,0,0,0,0,0,0,0,0,0,1,0,2
7300,0,1,13,1,0,0,1,0,0,0,0,0,0,1,0,2
7300,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1
7300,2,0,1,7,0,0,0,0,0,0,0,0,0,1,0,1
7300,13,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7310,1,13,0,4,0,0,0,0,0,0,0,0,0,1,0,2
7310,0,1,14,2,0,0,1,0,0,0,0,0,0,1,0,2
7310,3,1,1,1,0,0,0,0,0,1,0,0,0,1,0,2
7310,1,0,1,7,0,0,0,0,0,0,0,0,0,1,0,1
7310,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7320,1,12,0,2,0,0,0,0,0,0,0,0,0,0,1,2
7320,0,1,14,2,0,0,0,0,0,0,0,0,0,0,1,1
7320,4,1,1,2,0,0,0,0,0,0,0,0,0,0,1,2
7320,2,0,1,7,0,0,0,0,0,0,0,0,0,0,1,1
7320,12,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7330,1,13,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7330,0,1,14,2,0,0,0,0,0,0,0,0,0,0,1,1
7330,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2
7330,2,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1
7330,13,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7340,1,14,0,2,0,0,0,0,0,0,0,0,0,1,0,2
7340,0,1,13,2,0,0,0,0,0,0,0,0,0,1,0,1
7340,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,2
7340,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
7340,13,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7350,1,14,0,3,0,0,0,0,0,0,0,0,0,1,0,2
7350,0,1,14,2,0,0,0,0,0,0,0,0,0,1,0,1
7350,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,2
7350,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,1
7350,13,2,2,0,0,0,0,0,0,0,0,0,0,1,0,2
7360,1,13,0,3,0,0,0,0,1,0,0,0,0,0,1,1
7360,0,1,14,4,0,0,0,0,0,0,0,0,0,0,1,1
7360,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2
7360,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1
7360,13,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2
7370,1,13,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7370,0,2,14,1,0,0,0,0,0,0,0,0,0,0,1,1
7370,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2
7370,2,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1
7370,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7380,1,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7380,0,2,14,1,0,0,0,0,0,0,0,0,0,0,1,1
7380,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2
7380,2,0,3,1,0,0,0,0,0,0,0,0,0,0,1,1
7380,13,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7390,1,14,0,3,0,0,0,0,0,0,0,0,0,1,0,2
7390,0,1,13,1,0,0,0,0,0,0,0,0,0,1,0,1
7390,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1
7390,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
7390,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7400,1,13,0,4,0,0,0,0,0,0,0,0,0,1,0,2
7400,0,1,14,2,0,0,0,0,0,0,0,0,0,1,0,1
7400,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1
7400,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1
7400,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7410,1,13,0,2,0,0,0,0,0,0,0,0,0,0,1,2
7410,0,1,14,2,0,0,0,0,0,0,0,0,0,0,1,1
7410,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1
7410,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
7410,13,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2
7420,2,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7420,0,2,14,2,0,0,0,0,0,0,0,0,0,0,1,1
7420,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,1
7420,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
7420,14,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7430,4,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2
7430,0,2,13,1,0,0,0,0,0,0,0,0,0,1,0,1
7430,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1
7430,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
7430,14,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7440,1,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2
7440,0,1,14,1,0,0,0,0,0,0,0,0,0,1,0,1
7440,1,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1
7440,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
7440,14,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7450,1,13,0,1,0,0,0,0,0,0,0,0,0,1,0,2
7450,0,1,14,2,0,0,0,0,0,0,0,0,0,1,0,1
7450,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1
7450,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
7450,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7460,2,13,0,1,0,0,0,0,1,0,0,0,0,0,1,1
7460,0,1,14,2,0,0,0,0,0,0,0,0,0,0,1,1
7460,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2
7460,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
7460,13,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7470,2,14,0,1,0,0,0,0,1,0,0,0,0,0,1,1
7470,0,2,13,1,0,0,0,0,0,0,0,0,0,0,1,1
7470,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2
7470,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2
7470,13,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7480,3,14,0,1,0,0,0,0,1,0,0,0,0,1,0,1
7480,0,1,13,1,0,0,0,0,0,0,0,0,0,1,0,1
7480,1,1,2,1,0,0,0,0,0,0,0,1,0,1,0,1
7480,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
7480,13,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2
7490,3,11,0,1,0,0,0,0,0,0,0,0,0,1,0,2
7490,0,1,13,1,0,0,0,0,0,0,0,0,0,1,0,1
7490,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1
7490,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0,1
7490,13,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
7500,1,10,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7500,0,2,14,1,0,0,0,0,0,0,0,0,0,0,1,1
7500,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1
7500,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1
7500,12,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2
7510,1,13,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7510,0,2,13,1,0,0,0,0,0,0,0,0,0,0,1,1
7510,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2
7510,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1
7510,13,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7520,3,14,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7520,0,2,13,1,0,0,0,0,0,0,0,0,0,0,1,1
7520,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1
7520,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
7520,13,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2
7530,2,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2
7530,0,1,13,1,0,0,0,0,0,0,0,0,0,1,0,1
7530,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1
7530,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2
7530,13,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2
7540,1,14,0,1,0,0,0,0,0,0,0,0,0,1,0,2
7540,0,2,14,1,0,0,0,0,0,0,0,0,0,1,0,1
7540,2,1,2,2,0,0,0,0,0,0,0,0,0,1,0,1
7540,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
7540,12,1,2,0,0,0,0,0,0,0,0,0,0,1,0,2
7550,1,13,0,1,0,0,0,0,0,0,0,0,0,0,1,2
7550,0,2,14,1,0,0,0,0,0,0,0,0,0,0,1,1
7550,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,2
7550,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1
